"threshold","percentile_sum","cumulative_sum"
0.1276,104489,653472443
0.1277,104150,653367954
0.1278,104955,653263804
0.1279,104520,653158849
0.128,104927,653054329
0.1281,105428,652949402
0.1282,104327,652843974
0.1283,105476,652739647
0.1284,104660,652634171
0.1285,105606,652529511
0.1286,104766,652423905
0.1287,106357,652319139
0.1288,104627,652212782
0.1289,106524,652108155
0.129,106013,652001631
0.1291,106503,651895618
0.1292,105780,651789115
0.1293,106038,651683335
0.1294,106476,651577297
0.1295,106375,651470821
0.1296,106379,651364446
0.1297,108122,651258067
0.1298,106810,651149945
0.1299,107344,651043135
0.13,107785,650935791
0.1301,108116,650828006
0.1302,107149,650719890
0.1303,107635,650612741
0.1304,107294,650505106
0.1305,108615,650397812
0.1306,108567,650289197
0.1307,108957,650180630
0.1308,108745,650071673
0.1309,108609,649962928
0.131,109419,649854319
0.1311,109564,649744900
0.1312,109857,649635336
0.1313,109647,649525479
0.1314,109601,649415832
0.1315,109892,649306231
0.1316,109380,649196339
0.1317,110241,649086959
0.1318,110449,648976718
0.1319,110400,648866269
0.132,109586,648755869
0.1321,110420,648646283
0.1322,110967,648535863
0.1323,110522,648424896
0.1324,110927,648314374
0.1325,111375,648203447
0.1326,111084,648092072
0.1327,111380,647980988
0.1328,112116,647869608
0.1329,111329,647757492
0.133,111885,647646163
0.1331,111430,647534278
0.1332,112465,647422848
0.1333,111890,647310383
0.1334,113383,647198493
0.1335,112707,647085110
0.1336,112284,646972403
0.1337,112091,646860119
0.1338,112394,646748028
0.1339,113112,646635634
0.134,113177,646522522
0.1341,113081,646409345
0.1342,113359,646296264
0.1343,112884,646182905
0.1344,113513,646070021
0.1345,113852,645956508
0.1346,113621,645842656
0.1347,114262,645729035
0.1348,113278,645614773
0.1349,113732,645501495
0.135,114468,645387763
0.1351,114227,645273295
0.1352,114677,645159068
0.1353,114964,645044391
0.1354,114748,644929427
0.1355,115197,644814679
0.1356,114891,644699482
0.1357,115899,644584591
0.1358,114836,644468692
0.1359,116437,644353856
0.136,115507,644237419
0.1361,116145,644121912
0.1362,115894,644005767
0.1363,116393,643889873
0.1364,114811,643773480
0.1365,115732,643658669
0.1366,115955,643542937
0.1367,116945,643426982
0.1368,117014,643310037
0.1369,116501,643193023
0.137,117788,643076522
0.1371,117239,642958734
0.1372,117704,642841495
0.1373,117020,642723791
0.1374,117709,642606771
0.1375,117942,642489062
0.1376,117556,642371120
0.1377,117811,642253564
0.1378,118271,642135753
0.1379,118146,642017482
0.138,118245,641899336
0.1381,119039,641781091
0.1382,118704,641662052
0.1383,118833,641543348
0.1384,119066,641424515
0.1385,119211,641305449
0.1386,119188,641186238
0.1387,118186,641067050
0.1388,117853,640948864
0.1389,119975,640831011
0.139,119428,640711036
0.1391,119750,640591608
0.1392,120038,640471858
0.1393,119372,640351820
0.1394,119270,640232448
0.1395,120986,640113178
0.1396,119929,639992192
0.1397,120183,639872263
0.1398,120480,639752080
0.1399,120099,639631600
0.14,121127,639511501
0.1401,120630,639390374
0.1402,119705,639269744
0.1403,119861,639150039
0.1404,120151,639030178
0.1405,120638,638910027
0.1406,121343,638789389
0.1407,121445,638668046
0.1408,121183,638546601
0.1409,121395,638425418
0.141,121570,638304023
0.1411,123726,638182453
0.1412,121939,638058727
0.1413,122349,637936788
0.1414,122356,637814439
0.1415,122418,637692083
0.1416,122816,637569665
0.1417,123190,637446849
0.1418,123614,637323659
0.1419,123035,637200045
0.142,123676,637077010
0.1421,124070,636953334
0.1422,123383,636829264
0.1423,123574,636705881
0.1424,123298,636582307
0.1425,122637,636459009
0.1426,124483,636336372
0.1427,123545,636211889
0.1428,124376,636088344
0.1429,125216,635963968
0.143,123913,635838752
0.1431,125184,635714839
0.1432,123907,635589655
0.1433,124222,635465748
0.1434,124041,635341526
0.1435,125385,635217485
0.1436,124559,635092100
0.1437,125489,634967541
0.1438,125989,634842052
0.1439,125632,634716063
0.144,127637,634590431
0.1441,125547,634462794
0.1442,125235,634337247
0.1443,125822,634212012
0.1444,125687,634086190
0.1445,126541,633960503
0.1446,125769,633833962
0.1447,131180,633708193
0.1448,126695,633577013
0.1449,126008,633450318
0.145,126856,633324310
0.1451,126751,633197454
0.1452,126982,633070703
0.1453,127195,632943721
0.1454,127654,632816526
0.1455,127479,632688872
0.1456,128035,632561393
0.1457,127285,632433358
0.1458,127661,632306073
0.1459,127800,632178412
0.146,127425,632050612
0.1461,127670,631923187
0.1462,127867,631795517
0.1463,128914,631667650
0.1464,128156,631538736
0.1465,128587,631410580
0.1466,128834,631281993
0.1467,128721,631153159
0.1468,127361,631024438
0.1469,127905,630897077
0.147,129694,630769172
0.1471,128821,630639478
0.1472,129214,630510657
0.1473,129444,630381443
0.1474,129805,630251999
0.1475,128382,630122194
0.1476,129257,629993812
0.1477,130051,629864555
0.1478,129668,629734504
0.1479,129678,629604836
0.148,130739,629475158
0.1481,130700,629344419
0.1482,130188,629213719
0.1483,130695,629083531
0.1484,129316,628952836
0.1485,131403,628823520
0.1486,130253,628692117
0.1487,131492,628561864
0.1488,130762,628430372
0.1489,131125,628299610
0.149,130685,628168485
0.1491,130561,628037800
0.1492,131184,627907239
0.1493,130673,627776055
0.1494,132292,627645382
0.1495,131078,627513090
0.1496,132148,627382012
0.1497,130941,627249864
0.1498,131905,627118923
0.1499,131796,626987018
0.15,132076,626855222
0.1501,131944,626723146
0.1502,132150,626591202
0.1503,131504,626459052
0.1504,131731,626327548
0.1505,132697,626195817
0.1506,131697,626063120
0.1507,132806,625931423
0.1508,132641,625798617
0.1509,133706,625665976
0.151,133121,625532270
0.1511,134103,625399149
0.1512,134296,625265046
0.1513,134811,625130750
0.1514,133293,624995939
0.1515,133733,624862646
0.1516,133713,624728913
0.1517,134345,624595200
0.1518,134890,624460855
0.1519,134273,624325965
0.152,133789,624191692
0.1521,134869,624057903
0.1522,134170,623923034
0.1523,134959,623788864
0.1524,134917,623653905
0.1525,134140,623518988
0.1526,135238,623384848
0.1527,135258,623249610
0.1528,136431,623114352
0.1529,135054,622977921
0.153,135606,622842867
0.1531,135643,622707261
0.1532,135223,622571618
0.1533,135961,622436395
0.1534,136074,622300434
0.1535,135533,622164360
0.1536,136589,622028827
0.1537,136363,621892238
0.1538,136950,621755875
0.1539,136105,621618925
0.154,137553,621482820
0.1541,136376,621345267
0.1542,135853,621208891
0.1543,137745,621073038
0.1544,137445,620935293
0.1545,137597,620797848
0.1546,137245,620660251
0.1547,137788,620523006
0.1548,140498,620385218
0.1549,138669,620244720
0.155,137948,620106051
0.1551,137090,619968103
0.1552,137497,619831013
0.1553,139359,619693516
0.1554,138488,619554157
0.1555,137313,619415669
0.1556,138406,619278356
0.1557,138531,619139950
0.1558,139349,619001419
0.1559,138683,618862070
0.156,138202,618723387
0.1561,138939,618585185
0.1562,137940,618446246
0.1563,139291,618308306
0.1564,138488,618169015
0.1565,138532,618030527
0.1566,140465,617891995
0.1567,140136,617751530
0.1568,139488,617611394
0.1569,139165,617471906
0.157,138453,617332741
0.1571,138667,617194288
0.1572,140116,617055621
0.1573,139608,616915505
0.1574,140023,616775897
0.1575,140498,616635874
0.1576,139554,616495376
0.1577,140338,616355822
0.1578,140480,616215484
0.1579,140597,616075004
0.158,140694,615934407
0.1581,141372,615793713
0.1582,140774,615652341
0.1583,140926,615511567
0.1584,141824,615370641
0.1585,141175,615228817
0.1586,140606,615087642
0.1587,141307,614947036
0.1588,141075,614805729
0.1589,140683,614664654
0.159,142302,614523971
0.1591,140174,614381669
0.1592,141666,614241495
0.1593,142654,614099829
0.1594,141918,613957175
0.1595,140412,613815257
0.1596,140583,613674845
0.1597,142103,613534262
0.1598,141948,613392159
0.1599,141850,613250211
0.16,141494,613108361
0.1601,143712,612966867
0.1602,142774,612823155
0.1603,143262,612680381
0.1604,143401,612537119
0.1605,142211,612393718
0.1606,142815,612251507
0.1607,143601,612108692
0.1608,144856,611965091
0.1609,143465,611820235
0.161,143106,611676770
0.1611,142709,611533664
0.1612,143568,611390955
0.1613,143621,611247387
0.1614,143366,611103766
0.1615,144048,610960400
0.1616,146175,610816352
0.1617,144666,610670177
0.1618,145622,610525511
0.1619,144622,610379889
0.162,143678,610235267
0.1621,144371,610091589
0.1622,144195,609947218
0.1623,145352,609803023
0.1624,145469,609657671
0.1625,144988,609512202
0.1626,145616,609367214
0.1627,144942,609221598
0.1628,145208,609076656
0.1629,145009,608931448
0.163,144524,608786439
0.1631,145512,608641915
0.1632,145555,608496403
0.1633,146294,608350848
0.1634,149759,608204554
0.1635,147144,608054795
0.1636,145695,607907651
0.1637,148183,607761956
0.1638,148149,607613773
0.1639,146136,607465624
0.164,145492,607319488
0.1641,146294,607173996
0.1642,147389,607027702
0.1643,148083,606880313
0.1644,147332,606732230
0.1645,147018,606584898
0.1646,146527,606437880
0.1647,145903,606291353
0.1648,147872,606145450
0.1649,146925,605997578
0.165,147500,605850653
0.1651,147331,605703153
0.1652,148283,605555822
0.1653,147741,605407539
0.1654,147340,605259798
0.1655,147995,605112458
0.1656,147108,604964463
0.1657,147769,604817355
0.1658,148362,604669586
0.1659,149032,604521224
0.166,148104,604372192
0.1661,147923,604224088
0.1662,149225,604076165
0.1663,148337,603926940
0.1664,148811,603778603
0.1665,148877,603629792
0.1666,148920,603480915
0.1667,148772,603331995
0.1668,148753,603183223
0.1669,148821,603034470
0.167,150971,602885649
0.1671,149813,602734678
0.1672,152895,602584865
0.1673,149080,602431970
0.1674,149063,602282890
0.1675,149419,602133827
0.1676,149445,601984408
0.1677,150682,601834963
0.1678,149809,601684281
0.1679,150286,601534472
0.168,150224,601384186
0.1681,149649,601233962
0.1682,151157,601084313
0.1683,149479,600933156
0.1684,150792,600783677
0.1685,149731,600632885
0.1686,155304,600483154
0.1687,151185,600327850
0.1688,150661,600176665
0.1689,153066,600026004
0.169,150087,599872938
0.1691,151205,599722851
0.1692,152169,599571646
0.1693,151719,599419477
0.1694,153423,599267758
0.1695,151607,599114335
0.1696,152680,598962728
0.1697,151145,598810048
0.1698,152102,598658903
0.1699,151538,598506801
0.17,151322,598355263
0.1701,152054,598203941
0.1702,154637,598051887
0.1703,151170,597897250
0.1704,151702,597746080
0.1705,161817,597594378
0.1706,160316,597432561
0.1707,152631,597272245
0.1708,153217,597119614
0.1709,154815,596966397
0.171,153179,596811582
0.1711,153056,596658403
0.1712,152351,596505347
0.1713,152244,596352996
0.1714,153424,596200752
0.1715,154692,596047328
0.1716,152909,595892636
0.1717,153834,595739727
0.1718,153827,595585893
0.1719,157904,595432066
0.172,152945,595274162
0.1721,156744,595121217
0.1722,153304,594964473
0.1723,155920,594811169
0.1724,153344,594655249
0.1725,155011,594501905
0.1726,154628,594346894
0.1727,154761,594192266
0.1728,155001,594037505
0.1729,155760,593882504
0.173,155038,593726744
0.1731,155362,593571706
0.1732,154421,593416344
0.1733,156508,593261923
0.1734,154045,593105415
0.1735,155342,592951370
0.1736,155339,592796028
0.1737,155344,592640689
0.1738,157369,592485345
0.1739,156171,592327976
0.174,156416,592171805
0.1741,155588,592015389
0.1742,156081,591859801
0.1743,157406,591703720
0.1744,155161,591546314
0.1745,155819,591391153
0.1746,154735,591235334
0.1747,154814,591080599
0.1748,157629,590925785
0.1749,155629,590768156
0.175,156030,590612527
0.1751,155810,590456497
0.1752,157393,590300687
0.1753,155751,590143294
0.1754,157202,589987543
0.1755,156511,589830341
0.1756,158012,589673830
0.1757,156233,589515818
0.1758,157415,589359585
0.1759,158151,589202170
0.176,156924,589044019
0.1761,157529,588887095
0.1762,157546,588729566
0.1763,156013,588572020
0.1764,157953,588416007
0.1765,156404,588258054
0.1766,160552,588101650
0.1767,158114,587941098
0.1768,159280,587782984
0.1769,157028,587623704
0.177,157689,587466676
0.1771,158039,587308987
0.1772,158171,587150948
0.1773,158330,586992777
0.1774,159068,586834447
0.1775,157581,586675379
0.1776,158509,586517798
0.1777,158771,586359289
0.1778,158332,586200518
0.1779,158654,586042186
0.178,160637,585883532
0.1781,160666,585722895
0.1782,159592,585562229
0.1783,159363,585402637
0.1784,161008,585243274
0.1785,159145,585082266
0.1786,158717,584923121
0.1787,160385,584764404
0.1788,160972,584604019
0.1789,160141,584443047
0.179,159634,584282906
0.1791,159898,584123272
0.1792,159384,583963374
0.1793,159071,583803990
0.1794,159901,583644919
0.1795,165291,583485018
0.1796,160641,583319727
0.1797,164746,583159086
0.1798,165140,582994340
0.1799,161902,582829200
0.18,163097,582667298
0.1801,159857,582504201
0.1802,160409,582344344
0.1803,160141,582183935
0.1804,163003,582023794
0.1805,160220,581860791
0.1806,160341,581700571
0.1807,161484,581540230
0.1808,160362,581378746
0.1809,168189,581218384
0.181,160741,581050195
0.1811,163784,580889454
0.1812,161879,580725670
0.1813,170098,580563791
0.1814,164813,580393693
0.1815,160781,580228880
0.1816,163216,580068099
0.1817,162635,579904883
0.1818,165733,579742248
0.1819,161717,579576515
0.182,162498,579414798
0.1821,162020,579252300
0.1822,164495,579090280
0.1823,164237,578925785
0.1824,162242,578761548
0.1825,162471,578599306
0.1826,160870,578436835
0.1827,162899,578275965
0.1828,173644,578113066
0.1829,164836,577939422
0.183,170030,577774586
0.1831,164004,577604556
0.1832,168200,577440552
0.1833,163532,577272352
0.1834,165551,577108820
0.1835,167386,576943269
0.1836,163375,576775883
0.1837,165575,576612508
0.1838,164307,576446933
0.1839,163725,576282626
0.184,163443,576118901
0.1841,174807,575955458
0.1842,164635,575780651
0.1843,168051,575616016
0.1844,166292,575447965
0.1845,166437,575281673
0.1846,165057,575115236
0.1847,163765,574950179
0.1848,167716,574786414
0.1849,166687,574618698
0.185,166993,574452011
0.1851,176935,574285018
0.1852,164833,574108083
0.1853,167501,573943250
0.1854,167021,573775749
0.1855,164848,573608728
0.1856,164455,573443880
0.1857,164391,573279425
0.1858,168950,573115034
0.1859,168043,572946084
0.186,165801,572778041
0.1861,165216,572612240
0.1862,165109,572447024
0.1863,169232,572281915
0.1864,166167,572112683
0.1865,165658,571946516
0.1866,168341,571780858
0.1867,170832,571612517
0.1868,167222,571441685
0.1869,166149,571274463
0.187,166640,571108314
0.1871,166058,570941674
0.1872,167542,570775616
0.1873,165165,570608074
0.1874,163978,570442909
0.1875,164184,570278931
0.1876,164737,570114747
0.1877,194440,569950010
0.1878,169852,569755570
0.1879,171321,569585718
0.188,166982,569414397
0.1881,172112,569247415
0.1882,192684,569075303
0.1883,169472,568882619
0.1884,166408,568713147
0.1885,174487,568546739
0.1886,169518,568372252
0.1887,167112,568202734
0.1888,166666,568035622
0.1889,169719,567868956
0.189,166928,567699237
0.1891,185432,567532309
0.1892,169729,567346877
0.1893,168315,567177148
0.1894,167057,567008833
0.1895,165982,566841776
0.1896,179678,566675794
0.1897,168993,566496116
0.1898,170481,566327123
0.1899,182916,566156642
0.19,169185,565973726
0.1901,167969,565804541
0.1902,168323,565636572
0.1903,171594,565468249
0.1904,170705,565296655
0.1905,170287,565125950
0.1906,169003,564955663
0.1907,168966,564786660
0.1908,168741,564617694
0.1909,167270,564448953
0.191,263663,564281683
0.1911,181271,564018020
0.1912,188781,563836749
0.1913,177066,563647968
0.1914,171472,563470902
0.1915,171058,563299430
0.1916,172713,563128372
0.1917,176523,562955659
0.1918,179699,562779136
0.1919,174290,562599437
0.192,171035,562425147
0.1921,169904,562254112
0.1922,170551,562084208
0.1923,173437,561913657
0.1924,169363,561740220
0.1925,168611,561570857
0.1926,167993,561402246
0.1927,172117,561234253
0.1928,169452,561062136
0.1929,170852,560892684
0.193,168931,560721832
0.1931,168306,560552901
0.1932,173929,560384595
0.1933,170014,560210666
0.1934,172046,560040652
0.1935,168937,559868606
0.1936,170304,559699669
0.1937,169759,559529365
0.1938,168352,559359606
0.1939,169108,559191254
0.194,169560,559022146
0.1941,170561,558852586
0.1942,170663,558682025
0.1943,170337,558511362
0.1944,170930,558341025
0.1945,168684,558170095
0.1946,169833,558001411
0.1947,175505,557831578
0.1948,171398,557656073
0.1949,171141,557484675
0.195,168763,557313534
0.1951,179216,557144771
0.1952,169524,556965555
0.1953,170330,556796031
0.1954,171215,556625701
0.1955,171917,556454486
0.1956,172859,556282569
0.1957,172349,556109710
0.1958,170740,555937361
0.1959,169160,555766621
0.196,170926,555597461
0.1961,171566,555426535
0.1962,170414,555254969
0.1963,170873,555084555
0.1964,170450,554913682
0.1965,170441,554743232
0.1966,170470,554572791
0.1967,170059,554402321
0.1968,172081,554232262
0.1969,170423,554060181
0.197,170853,553889758
0.1971,171764,553718905
0.1972,170822,553547141
0.1973,170466,553376319
0.1974,171360,553205853
0.1975,170025,553034493
0.1976,170958,552864468
0.1977,169946,552693510
0.1978,175496,552523564
0.1979,171318,552348068
0.198,171125,552176750
0.1981,169310,552005625
0.1982,170222,551836315
0.1983,170771,551666093
0.1984,171798,551495322
0.1985,171858,551323524
0.1986,170365,551151666
0.1987,170822,550981301
0.1988,171200,550810479
0.1989,171503,550639279
0.199,170613,550467776
0.1991,171221,550297163
0.1992,171495,550125942
0.1993,170724,549954447
0.1994,171496,549783723
0.1995,173845,549612227
0.1996,172177,549438382
0.1997,173653,549266205
0.1998,169835,549092552
0.1999,171289,548922717
0.2,170989,548751428
0.2001,170738,548580439
0.2002,172828,548409701
0.2003,171010,548236873
0.2004,172376,548065863
0.2005,171636,547893487
0.2006,172051,547721851
0.2007,173162,547549800
0.2008,172159,547376638
0.2009,172992,547204479
0.201,172715,547031487
0.2011,171857,546858772
0.2012,173343,546686915
0.2013,172766,546513572
0.2014,171359,546340806
0.2015,172156,546169447
0.2016,174316,545997291
0.2017,171961,545822975
0.2018,171135,545651014
0.2019,173429,545479879
0.202,172228,545306450
0.2021,171803,545134222
0.2022,171337,544962419
0.2023,172692,544791082
0.2024,172771,544618390
0.2025,172803,544445619
0.2026,171923,544272816
0.2027,173781,544100893
0.2028,173705,543927112
0.2029,173688,543753407
0.203,173817,543579719
0.2031,173026,543405902
0.2032,172305,543232876
0.2033,172539,543060571
0.2034,175697,542888032
0.2035,173346,542712335
0.2036,172790,542538989
0.2037,174782,542366199
0.2038,172671,542191417
0.2039,174084,542018746
0.204,173711,541844662
0.2041,174186,541670951
0.2042,173252,541496765
0.2043,173995,541323513
0.2044,174266,541149518
0.2045,173270,540975252
0.2046,173272,540801982
0.2047,173966,540628710
0.2048,172771,540454744
0.2049,174725,540281973
0.205,174273,540107248
0.2051,175439,539932975
0.2052,174087,539757536
0.2053,173004,539583449
0.2054,175647,539410445
0.2055,173565,539234798
0.2056,174684,539061233
0.2057,173875,538886549
0.2058,174481,538712674
0.2059,176678,538538193
0.206,173331,538361515
0.2061,175132,538188184
0.2062,174467,538013052
0.2063,175453,537838585
0.2064,176407,537663132
0.2065,174632,537486725
0.2066,172051,537312093
0.2067,174476,537140042
0.2068,176609,536965566
0.2069,173604,536788957
0.207,175349,536615353
0.2071,177214,536440004
0.2072,174704,536262790
0.2073,176778,536088086
0.2074,174956,535911308
0.2075,175508,535736352
0.2076,174775,535560844
0.2077,175314,535386069
0.2078,173748,535210755
0.2079,175514,535037007
0.208,175040,534861493
0.2081,174507,534686453
0.2082,176789,534511946
0.2083,176598,534335157
0.2084,174963,534158559
0.2085,174094,533983596
0.2086,175056,533809502
0.2087,176340,533634446
0.2088,174340,533458106
0.2089,175542,533283766
0.209,175370,533108224
0.2091,174945,532932854
0.2092,175250,532757909
0.2093,176667,532582659
0.2094,176125,532405992
0.2095,221519,532229867
0.2096,175024,532008348
0.2097,175379,531833324
0.2098,199703,531657945
0.2099,176198,531458242
0.21,174619,531282044
0.2101,175461,531107425
0.2102,175778,530931964
0.2103,175723,530756186
0.2104,174363,530580463
0.2105,176578,530406100
0.2106,175977,530229522
0.2107,176842,530053545
0.2108,176993,529876703
0.2109,174810,529699710
0.211,178587,529524900
0.2111,175650,529346313
0.2112,174786,529170663
0.2113,176069,528995877
0.2114,175684,528819808
0.2115,176165,528644124
0.2116,175518,528467959
0.2117,177063,528292441
0.2118,179563,528115378
0.2119,176752,527935815
0.212,176669,527759063
0.2121,176175,527582394
0.2122,175824,527406219
0.2123,176973,527230395
0.2124,177772,527053422
0.2125,175350,526875650
0.2126,176646,526700300
0.2127,175682,526523654
0.2128,176273,526347972
0.2129,228144,526171699
0.213,179310,525943555
0.2131,177592,525764245
0.2132,175830,525586653
0.2133,177863,525410823
0.2134,178979,525232960
0.2135,177292,525053981
0.2136,177299,524876689
0.2137,176246,524699390
0.2138,179197,524523144
0.2139,179152,524343947
0.214,176903,524164795
0.2141,178053,523987892
0.2142,176700,523809839
0.2143,178361,523633139
0.2144,176734,523454778
0.2145,178370,523278044
0.2146,176714,523099674
0.2147,176621,522922960
0.2148,177112,522746339
0.2149,177314,522569227
0.215,178535,522391913
0.2151,176985,522213378
0.2152,177215,522036393
0.2153,176850,521859178
0.2154,176911,521682328
0.2155,178255,521505417
0.2156,176909,521327162
0.2157,177538,521150253
0.2158,177308,520972715
0.2159,182228,520795407
0.216,177786,520613179
0.2161,178807,520435393
0.2162,177901,520256586
0.2163,177872,520078685
0.2164,177258,519900813
0.2165,177923,519723555
0.2166,181161,519545632
0.2167,178272,519364471
0.2168,182136,519186199
0.2169,177352,519004063
0.217,180578,518826711
0.2171,177806,518646133
0.2172,177397,518468327
0.2173,179170,518290930
0.2174,176995,518111760
0.2175,180313,517934765
0.2176,194552,517754452
0.2177,176956,517559900
0.2178,177517,517382944
0.2179,178425,517205427
0.218,177428,517027002
0.2181,177800,516849574
0.2182,177589,516671774
0.2183,177121,516494185
0.2184,180742,516317064
0.2185,187409,516136322
0.2186,179212,515948913
0.2187,177610,515769701
0.2188,181734,515592091
0.2189,176003,515410357
0.219,178289,515234354
0.2191,178036,515056065
0.2192,177645,514878029
0.2193,179466,514700384
0.2194,191390,514520918
0.2195,176982,514329528
0.2196,178695,514152546
0.2197,178365,513973851
0.2198,178437,513795486
0.2199,181169,513617049
0.22,181016,513435880
0.2201,178261,513254864
0.2202,178235,513076603
0.2203,178828,512898368
0.2204,179209,512719540
0.2205,177638,512540331
0.2206,178188,512362693
0.2207,180819,512184505
0.2208,178220,512003686
0.2209,182085,511825466
0.221,177366,511643381
0.2211,178459,511466015
0.2212,178208,511287556
0.2213,180479,511109348
0.2214,178639,510928869
0.2215,177535,510750230
0.2216,179887,510572695
0.2217,180683,510392808
0.2218,179334,510212125
0.2219,179264,510032791
0.222,179513,509853527
0.2221,179180,509674014
0.2222,178833,509494834
0.2223,177778,509316001
0.2224,177965,509138223
0.2225,179362,508960258
0.2226,178734,508780896
0.2227,178801,508602162
0.2228,177570,508423361
0.2229,179799,508245791
0.223,179491,508065992
0.2231,181688,507886501
0.2232,179364,507704813
0.2233,179240,507525449
0.2234,178404,507346209
0.2235,179305,507167805
0.2236,179051,506988500
0.2237,178128,506809449
0.2238,179250,506631321
0.2239,179000,506452071
0.224,177378,506273071
0.2241,178634,506095693
0.2242,178125,505917059
0.2243,178844,505738934
0.2244,180097,505560090
0.2245,179901,505379993
0.2246,180322,505200092
0.2247,178880,505019770
0.2248,179739,504840890
0.2249,179543,504661151
0.225,179124,504481608
0.2251,179198,504302484
0.2252,178946,504123286
0.2253,178530,503944340
0.2254,178461,503765810
0.2255,178776,503587349
0.2256,181299,503408573
0.2257,182191,503227274
0.2258,178458,503045083
0.2259,179577,502866625
0.226,179484,502687048
0.2261,180653,502507564
0.2262,178644,502326911
0.2263,180918,502148267
0.2264,179842,501967349
0.2265,178407,501787507
0.2266,178899,501609100
0.2267,179973,501430201
0.2268,179330,501250228
0.2269,180084,501070898
0.227,184232,500890814
0.2271,179423,500706582
0.2272,179935,500527159
0.2273,178334,500347224
0.2274,178690,500168890
0.2275,179531,499990200
0.2276,179679,499810669
0.2277,178957,499630990
0.2278,178572,499452033
0.2279,179032,499273461
0.228,181881,499094429
0.2281,179384,498912548
0.2282,180069,498733164
0.2283,180790,498553095
0.2284,179505,498372305
0.2285,178630,498192800
0.2286,179089,498014170
0.2287,178638,497835081
0.2288,180638,497656443
0.2289,180389,497475805
0.229,179366,497295416
0.2291,182784,497116050
0.2292,180038,496933266
0.2293,182029,496753228
0.2294,180960,496571199
0.2295,179336,496390239
0.2296,179891,496210903
0.2297,179965,496031012
0.2298,179479,495851047
0.2299,179598,495671568
0.23,182076,495491970
0.2301,180683,495309894
0.2302,180159,495129211
0.2303,179810,494949052
0.2304,179103,494769242
0.2305,179409,494590139
0.2306,180438,494410730
0.2307,180350,494230292
0.2308,179663,494049942
0.2309,181116,493870279
0.231,180557,493689163
0.2311,181001,493508606
0.2312,179752,493327605
0.2313,181093,493147853
0.2314,181082,492966760
0.2315,180126,492785678
0.2316,179735,492605552
0.2317,180149,492425817
0.2318,181439,492245668
0.2319,180249,492064229
0.232,179826,491883980
0.2321,179432,491704154
0.2322,178946,491524722
0.2323,179261,491345776
0.2324,182776,491166515
0.2325,179755,490983739
0.2326,180201,490803984
0.2327,179996,490623783
0.2328,181038,490443787
0.2329,179963,490262749
0.233,181605,490082786
0.2331,180384,489901181
0.2332,180403,489720797
0.2333,179782,489540394
0.2334,179607,489360612
0.2335,180290,489181005
0.2336,180386,489000715
0.2337,179735,488820329
0.2338,180049,488640594
0.2339,179673,488460545
0.234,180423,488280872
0.2341,179876,488100449
0.2342,181119,487920573
0.2343,179334,487739454
0.2344,180000,487560120
0.2345,180489,487380120
0.2346,180510,487199631
0.2347,180209,487019121
0.2348,180737,486838912
0.2349,181473,486658175
0.235,182419,486476702
0.2351,180479,486294283
0.2352,180869,486113804
0.2353,179808,485932935
0.2354,180231,485753127
0.2355,180396,485572896
0.2356,179574,485392500
0.2357,181144,485212926
0.2358,180124,485031782
0.2359,182456,484851658
0.236,180432,484669202
0.2361,181691,484488770
0.2362,180839,484307079
0.2363,179755,484126240
0.2364,179051,483946485
0.2365,179585,483767434
0.2366,180699,483587849
0.2367,180829,483407150
0.2368,180142,483226321
0.2369,180001,483046179
0.237,180934,482866178
0.2371,180648,482685244
0.2372,180672,482504596
0.2373,181161,482323924
0.2374,180605,482142763
0.2375,180288,481962158
0.2376,181553,481781870
0.2377,180164,481600317
0.2378,182676,481420153
0.2379,180850,481237477
0.238,181787,481056627
0.2381,181819,480874840
0.2382,179496,480693021
0.2383,181224,480513525
0.2384,181541,480332301
0.2385,182067,480150760
0.2386,180883,479968693
0.2387,180703,479787810
0.2388,183317,479607107
0.2389,181047,479423790
0.239,180727,479242743
0.2391,179384,479062016
0.2392,180723,478882632
0.2393,181041,478701909
0.2394,180685,478520868
0.2395,182333,478340183
0.2396,181185,478157850
0.2397,180853,477976665
0.2398,180932,477795812
0.2399,180164,477614880
0.24,181485,477434716
0.2401,180933,477253231
0.2402,179863,477072298
0.2403,180209,476892435
0.2404,180603,476712226
0.2405,180997,476531623
0.2406,182509,476350626
0.2407,179707,476168117
0.2408,193524,475988410
0.2409,181386,475794886
0.241,180708,475613500
0.2411,181500,475432792
0.2412,184198,475251292
0.2413,180874,475067094
0.2414,180140,474886220
0.2415,182034,474706080
0.2416,182395,474524046
0.2417,183552,474341651
0.2418,181069,474158099
0.2419,182682,473977030
0.242,180677,473794348
0.2421,180379,473613671
0.2422,180990,473433292
0.2423,179690,473252302
0.2424,182480,473072612
0.2425,180855,472890132
0.2426,181674,472709277
0.2427,180715,472527603
0.2428,182529,472346888
0.2429,182027,472164359
0.243,180882,471982332
0.2431,181397,471801450
0.2432,181987,471620053
0.2433,181685,471438066
0.2434,181035,471256381
0.2435,180230,471075346
0.2436,181978,470895116
0.2437,180882,470713138
0.2438,183700,470532256
0.2439,181052,470348556
0.244,181158,470167504
0.2441,181410,469986346
0.2442,181766,469804936
0.2443,180748,469623170
0.2444,180564,469442422
0.2445,181078,469261858
0.2446,181482,469080780
0.2447,182094,468899298
0.2448,181075,468717204
0.2449,181130,468536129
